cleaned_tweet,label
በመገናኘቴ ደስተኛ ነኝ እናመሰግናለን,1
በሌላ ሀገር ቢሆን ኖሮ ደመቀ መኮንን አብይን ጨምሮ ስልጣን መልቀቅ ነበረባቸው ሀገርን ህዝብን መጠበቅ አቅም የላቸውም,0
እጅግ ውብ,1
በሀዋሳ ዩኒቨርሲቲ በተማሪዎች መካከል በተነሳ ፀብ የ ተማሪ ህይወት ማለፉ ተሰማ ትናንት ምሽት በዩኒቨርሲቲው ዋና ግቢ በተከሰተው ፀብ የኛ አመት የተፈጥሮ ሳይንስ ተማሪ መሞቱን የፕሬዝዳ…,0
ራስህ ደህና እደር ፈተና ደርሷል አጥና ደሞ,1
የስዩም ተሾመን እብሪት ስታይ የጉዳዩን ውስብስብነት ትገነዘብበታለህ ደርሳችሁ መካከለኛ ሚዛነኛ የምትጫወቱ ተውን ፍየልንኳ ባትችልም ስትታሀለል መጮኋ ፌር,0
ምናገባን ታድያ እኛን,0
በክንድ መለኪያነት በመቆፈሪያ መጥረቢያ ዛሬም አለምን የሚያስደምሙ ስራዎችን መስራት ተችሏል ባህር ዳር ታሀሳስ አም አብመድ የሀይማኖት አባቶች ቤተ መቅደሶችን ለመስራት እንደመነሻ የተጠቀሙት አሁን ከተሰሩት መቅደሶች,1
አቤቱ ጌታ ሆይ ደጉን ዘመን አምጣልን,1
ለመላዉ የኦርቶዶክስ ተዋህዶ እምነት ተከታዮች በሙሉ የአማራ ክልል ማረቤቶች ኮሚሽን እንኳን ለአም የገና በአል በሰላም አደረሳችሁ,1
የግል ቢሆን ኖሮ ግን ተደራድረው በሚያዋጣቸው ዋጋ ይሸጡ,0
የምታየው ቆጮ መቁረጫ አይደለም,0
አናናስ ለጤናሽ ጥሩ አይደለም,0
ለጥቆማዉ እያመሰገንን የበአል ወቅትን ህብረተሰባችን በሰላም እንዲያከብር በማሰብ ጉዳዩን ከበአሉ በኋላ ያዛወርነዉ መሆኑን እንገልፃለን,1
እኛም ስለሀገራችን ስንል እስከመጨረሻው ከጎንህ ነን ክቡር መሪያችን ኢትዮጵያ ኢትዮጵያዊነት ለዘላለም ይኑር አሜን,1
ካዳመጥከው የቱ ጋ ስለብሄሮች ባልከው መልክ ተነግሯል የህወሀት የኦነግ ጭፍን አይን ያወጣ ክስ ካልሆነ በተቀር አሁን ክርክር ይሆናል ምርጫ ስለሆነያኔ ዝም ብሎ መለደፍ አይቻልም ለምን…,0
እኛን እማ ይፈራል ንገረው ኪላሽ ያረጋል እያሉህ በለው,0
የምር ልክ ብለዋል ተሟጋች ነን ባዮቹ ለምን እንደሚሟገቱ የገባቸዉ አልመሰለንም ሴትን አጉል እያጀገኑ ተቻችላ ልጆቿን እንዳታሳድግ እያደረጉኮ ነዉየፌኪዝም ነገር,0
ከሁሉም ቅድምያ የዜጎች ደህንነት ይረጋገጥ የታገቱትን ዜጎችን መንግስት በአሉት አማራጮች ሁሉ ተጠቅሞ ወደቤተሰቦቻቸው በሰላም የሚመለሱበትን መንገድ ይፈልግ በየቦታው የምንሰማው የሞት ዜና መቋጫ…,1
እንግዲ መቻል ምን እንበል,0
አሁን እንግዴ የውርስ ክፍፍል ጭቅጭቅ ሊነሳ,0
መልካም እሴቶችን በማሳደግ ችግሮችን በሰላም ለመፍታት ሁሉም ዜጋ አብሮ መቆም አለበት የሀይማኖት አባቶች,1
ውሻ ዘረኛ ዘረኛ ዘረኛ ባዶ ዲቃላ,0
ለህዝባችንና ለሀገራችን ህልውና ሲባል ፋኖና የአማራ ልዩ ሀይል በአስቸካይ መልሶ መቃቃም አለበትእኔ ለዚህ አላማ እረዳለሁ እርሶስ ይህ ካልሆነ ግን ከላይ በ tplf ከታች በ oromo ማለቃችን amhara ethiopia,1
ቀጥሎ መሞከር የሚፈልገው ማን ምኪሀ ጋጋረተ የእሱ ጓደኛ ነበርኩ ታመሚደንእ ውሰ ድንአ ንምለ,0
በጣም ደስ የሚል ዜና ነዉ አጋቾችን ለህግ ይቅረቡ እናመሰግናለን መከላከያ ፖሊስ በቀሪዎቹንም በቅርብ እንጠብቃለን በተማሪዎቹ መታገት የፖለቲካ ትርፍ ለመግኘት ቀን ከሌት የተጋችሁ ጎጠኞች እባካችሁ በሰው ህይወት ቁማር አትጫወቱ,1
በህወሀትተረድተው ሀብት በሙስና ያካበቱ የህውሀት አባላትና ተላላኪዎች በኤፈርት ስር ያሉትን ካምፓኒዎችንም ካሳ እንዲከፍሉ በፍርድ የማስገደድ ሰአቱ አሁን,0
እግዚአብሄር ይማርህ,1
አልበሟ ጥሩ ከሆነ አንድ መሆኑን ብቻ አይታችሁ ኦቨር ሬትድ ማለትን ምን አመጣው አርቲፊሻል ውሸታም የተባሉ ሲንግሎቿ ከማይረቡ አልበሞች እጅጉን ይሻላሉ በስንፍናዋ ብስማማም የምትሉትን ያህል ዱላ አይገባትም,0
አሁንም የአማራ ክልል መንግስት መግለጫው አይነፋም ብለህ ሰልፍ እንዳጠራኝ እጄን አንስቻለሁ ትግል በልመና አይሆንም ዛሬ ታይተን ነገ ለምትጠፋ ነፍስ እባክህ ፈርተህ አታስፈራኝ,0
ስለዚህ እያንዳንዳችን ጥቃቅን የምንላቸውን በየቀኑ የምንሰራቸው ክፉ መጥፎ ስራ ላለምስራት አንስራ ለመፈፀም ቀላል ነገር ግን በልምድ ጉዳት የማያመጡ አየመሰለን አንሰራለን እስኪ ለማንኛውም ነገር አንዋሽ ቀላል የሚመስል ልምምዱ ጠቃሚ,1
ለንደዚህ ድንቁርና ጥላቻና የደም ማፍሰስ አራራ ያለው ግለሰብም ሆነ የተደራጀ ቡድን ወይን ፓርቲ የዲያቢሎስ መጫወቻ ከመሆኑ ውጭ ሞት ብቻ የሚሰጠው ትርጉሙ,0
የኢትዮጵያ ንግድ ስራዎች ኮርፖሬሽን የውጭ ምንዛሪን በማስገኘትና የዋጋ ንረትን በማረጋጋት ረገድ እየተወጣ ያለውን ሀገራዊ ሀላፊነት አጠናክሮ መቀጠል እንዳለበት ተገለፀ,1
የተማሪዎች ምገባ መርሀ ግብርን በዘላቂነት ለማስቀጠል ቁርጠኛ አቋም እንዳለው የተማሪዎች ምገባ ኤጀንሲ ቦርድ ገለፀ,1
አሁን አሁን ህፃናትን በማቆያ ማሳደግ እየተለመደ መጥቷል ለመሆኑ ይህ ትንሹ የህፃናት አለም ምን ይመስላል መልካም ቆይታ,1
ethiopia በጠዋት እንደሚንቀረፈፍ ታክሲ ሹፌር የሚስጠላ ነገር የለም በሰአቴ መድረስ መሞተ የምፈልገው,0
ባልደራስ በምርጫ ቦርድ ተቀባይነት አግኝቷል የመፍትሄ ጉዞ,1
ማነው የሚቃጠለው 🤣🤣🤣ሀሀሀ አታውቀኝም 🤣🤣🤣 ገና ጭስስስስ አደርገሀለሁ እንዳንተ አይነቱ መርዝ ብሎክ እስኪያደርገኝ አስነቅለዋለሁ🤣🤣 ከዚያ ብሎክ ያደረከኝ ሰአት ትቦለካለህ ልክ እንደዚህ🤣🤣,0
አሁን ብትኖሪ ደግሞ ስልክሽን ራሱን ምቀበልሽ ነገረኛ ስንት ሚታወስ ነገር እያለ ፓራሳይት¿,1
የጋዜጠኝነትን ስነምግባር ከምር ተከትለው ለመስራት የሚጥሩ የሚዲያ ተቋማት በምርጫው ሂደት ውስጥ በማወቅም ይሁን ባለማወቅ የተፎካካሪ ፓርቲዎች መጠቀሚያ ላለመሆን ከፍተኛ ጥረት ማድረግ አለባቸው የሚል እምነት አለኝ ethiopia ኢትዮጵያ,1
ሆንግ ኮንግ የፈረንጆቹን አዲስ አመት በተቃውሞ ተቀበለች,0
አደራ የሀገሬን ልጆች አደራ እንዳያይብኝ መከራ ሳቅ ጨዋታ እንጂ ጭፈራ አንፈልግም መከራ ጥማድ በሬዎቹን ላሞቹን ሳይነካ እምነቱን ጠብቆ የሞተው ለካ የልጆቹን ወዳጅ ጥጆቹን ሳይነካ ከእንስሶቹ በፊት የሞተው ለካ,1
ለማ ለሚኮ አብቹ ለሚኮ ትላንት የአንድ ሳንቲም ገፅታ መሆናችሁን አሳያችሁን በፈጣሪም በህዝብ ዘንድ የተወደዳችሁ የተቀናባችሁ ነበራችሁ እውነት ለሰይጣን እድል እንዳትሰጡ obolowan koo arara busa,1
እኛም እናመሰግናቸዋለን ከፈጣሪ በታች,1
ኢዜማ በባህርዳር ኢዜማ በባህርዳር ክፍለ ከተሞች የአደረጃጀቱን አድማስ እያሰፋ እያጠናከረ በደንብ እየሰራ ❤,1
ሲለፋ ብሄራዊ ቴአትር አካባቢ አግኝተን ሸክሙ እንዲቀል ተበላሽተው ከቆሙ መኪኖች አንዱን ሰጥተን አበረታተነው ዛሬ በአዲስ ተስፋ ስራውን መጀመሩን ከችግሩ መሻገሩን በማየቴ ደስ ብሎኛል…,1
ሞትን ከዩኒቨርስቲ አመለጥነው ሲሉ መንገድ ላይ አስቀራቸው የወገኖቻችን ሞት የማያስደነግጠን ደረጃ ላይ ደረስን,0
በጣም ጥሩ ዜናው ነገር ግን ለምን ባለ ድርሻ አካላት ካላቹ በመሰርተ ልማት በከፍተኛው ተደራሽነትና አካታችነት በማጣታቸው ከእናንተ ጋር ማቀድ መገምገም አሳብ መጨምር ለችግሩ በጋራ ለመፋትሂ መፈለጉን ከአካል ጉዳተኞች ጋር ብትሰሩ,1
ሼክ መሀመድ አሊ አላሙዲ ለአንድ ወጣት ህይወት የሚለውጥ የገና ስጦታ ሊያበረክቱ ነገ ጠዋት በኢትዮኤፍኤም የማለዳ የበአል ልዩ ዝግጅት ላይ ይጠብቁ ከጠዋቱ የአንድነት ፓርክ መግቢያ ነፃ ትኬቶች የሚያስገኙ ጥያቄናመልሶች,1
እናንተዬ ለካ አሁንም ህወሀት ራሷን ታከስማለች ብሎ የሚጠብቅ ሰው አለ ደሞኮ bazinga ይሉኛል ብዬ ስጠብቅ ፊታቸውን ኮስተር አድርገው የጠየቁኝ ለካ የዚህ አገር ሰው በደንብ አይተዋወ…,0
እናትን ከማግኘት በላይ ምን ያስደስታል,1
ለትራምፕ ስንሳቀቅ ህውሀት ከመቀሌ ደሞ አልወሀድም ብላለች አሁን ህውሀት ብልፅግና ካልሆነች ሌላ ድርጅት ነች ማለት ስለዚህ የያዘችውን ስልጣን ለብልፅግና ትለቃለች ወይስ ትተናነቃለች,0
አክሱም ፅዮን ማርያም እናታችን ሀገራችንን ትባርክልን አሜን,0
ጉዳዩ አገር ሰላም ብሎ የተቀመጠን ህዝብ ለበቀል የርስበርስ ጦርነት የሚቀሰቅስ,0
እንኳን አደረሰህ ታላቁ መታዘዝ ከምፅዋት ይበልጣል የኛ ብርቱ,1
የመስጠት ቀን ገና በአል አከባበርና ስጦታ,1
መልካም አርጋ የተጫወተችው,1
ለመላው የፌስቡክ ወዳጆቼ ለ እንኳን በሰላም አደረሳችሁ እያልኩ አመቱ ፀሎታችሁ የሚመለስበት ይሆናል ተባረኩ,1
አይ አለመተዋወቅ 🤦‍♂️ ከአንድ ታላቅ ሴሌብሪቲ ጋር እንደነበርክ እንኳን አታውቅም,0
ወረኛ እዛው ወንድሞቼ ገለመሌ አትበል ድብን ያልክ ኦነግ ነህ አጎል ተቆርቋሪ አትምሰል አስመሳይ አጭበርባሪ,0
ይሄ ካፍንጫ የሚወጣውምልግልጉእእእጥፍጥአዎ ነህ,0
ይኼካላስቆጨን ይህ አሳፍሮን ንትርክ ውዝግብ እርግፍ አርገን ትተን ድህነትን መተን ልመናና ምፅዋት ሁሉንም ድል ነስተን ከራሳችን አልፈን ለሌላው ምንተርፍ ለመሆን ካልተጋን መርጠናል ውርደትን በልመና መ…,1
ጫካውን እንመነጥራለን ብለው የጀመሩትን የዋህ የአዴፓ አመራሮች ተንሳፎ መቅረታቸውን እውን እየሆነላቸው ይመስላል,0
ተወው ንሬብ የእኔ ሰዎች ዶ ር ፒቫል እዘርዝ ናቸው ላአ ድቅእ ራረበየ,1
እጂግ አሳዛኝ ጠገዴ አርማጭሆ ስድስት ከተገደሉት በተጨማሪ ጭንቅላቱ ላይ በከፍተኛ ደረጃ ቆስሎ የነበረው ህፃን ህይወቱ አልፉል,0
ክቡር ዲሬክተር እንኳን ለብርሀነ ልደቱ ከመላ ቤተሰብዎ ጋር በሰላም አደረሰዎት,1
እስኬው ሙስሊም ነኝ እናም ስለ እውነት እልሀለሁ እደግፍሀለሁ አብሽር ከጎንህ ነን በርታልን,1
መሳሪያ ገዝታችዉ የዘር እልቂት ልታስነሱበት ነዉ ኦነግን ማስታጠቂያ ነዉ,0
ይሄ ስድብ ሳይሆን ለእንዳንቺ አይነቱ ደደብ ሚሰጥ መልስ,0
እነርሱም ሽልማችሁን ለመያዝ እየሞከሩ ልያታይ ጥስው ዶረበ ፅርቅ ድንአ በጣም ጥሩ አልነበረም ውሰ ውቀበደተየ,0
ዘረኛ በሙሉ ይውደም ከዝንጀሮቆንጆ ሁሉም ዘርኛ ዝንጅሮ ለኔ,0
የሩስያ ላሞች ጭንቀት መቀነሻ ቴክኖሎጂ ተገጠመላቸው,1
ዉድ የፊስ ቡክ ጓደኞቼ እንኳን ለአዲሱ የፍርንጆቹ አመት በሰላም አደርሳችሁ አዲሱ አመት የሰላም የአንድነት የፍቅር የብልፅግና ይሁንላችሁ ዘንድ ሲል መሀደረ ዜና ይመኛል,1
ለቤት ተቆራጭ ብዙ ታማኝነት ሀአ ትልቅ ሰው ነዎት ህነማ,1
ደህና ነሽ ምናምን ምንድነው,0
ውይ የኔጌታ ይቅርታ ስድብ ከመሰለብኝ ሽሮን በአስር ደቂቃ ውስጥ ፎሮፎር እንዲሆን አድርጎ በጥብጦ የሚያወጣው ሙያ ባይኖረው ብዬ እኮ,0
ኦቦ ዳውድ ኢብሳ ኦነግ ላይ ኢህአዴግ በነዛው ፕሮፓጋንዳ የኢትዮጵያ ህዝብ ስለ ድርጅቱ የተሳሳተ ግንዛቤ እንዲኖረው በመደረጉ ጋዜጠኞች ጭምር እንደሚፈሯቸው ገለፁ ሙሉውን ክፍል ክፍል,0
ህዳር እዚህም እዚያም እየተከሰቱ ያሉ ግጭቶች የተጣለብኝን ሀላፊነት እንዳልወጣ እንቅፋት መሆኑ ይታወቅልኝ ሲል የእርቀ ሰላም ኮሚሽን ተናግሯል ትእግስት ዘሪሁን shegerwerewoch ethiopia,0
አይ ሸገር አይ አዱ ገነት 🤔 በአንድ ከተማ ላይ በታክሲ የ ብር መንገድ ልዩነት አንዱ የክርስትና ልጅ አንዱ የእንጀራ ልጅ የሚሆንበት አንዱ ካዛ ላይ የከፈለበትን የስብሰባ አዳራሽ ይከለከላል አንዱ ደሞ ቦሌ ላይ ደግሞ ገና በሚከፈል ይጨፍራል,0
justice በጣም ልክ ነህ ያው ክልሌ ዞኔ ምናምን እያሉ አድገውኮ ዩኒቨርሲቲ ሲሄዱ ችግር የሚፈጥሩት የታምራት ሀሳብanalysis ከሀገርና ከአህጉር የሰፋ ስለሆነ overdose ሆነባቸውና,0
ሆን ተብሎ የአማራና የኦሮሞን ህዝቦችን ለማጣላት በወያኔው ካድሬ በአሉላ ሰለሞን በድብቅ የተምሰረትውና በእውሩ ትግራዋይ ቴዎድሮስ ፀጋዬ የሚመራው ከ silver spring የሚተላለፈው የርእዩት ሬዲዮ ቀዋሚ አምደኛ ከአመት በፊት ወደ ኢትዮጵያ ከመሄዱ,0
እንዲያ ካልሽ ፒስ በቃ ያንቺ ጤና ስለሚያሳስበኝ,1
አማራ ጠንካራ ባህል ያለው መልካም ብልህ ጥበበኛ እንዲሁም ባለፀጋ ህዝብ ነዉ ዴቪድ ስታይመን via,1
ፖለቲካ ከነካካቸው ሰዎች ውስጥ እስክንድር ነጋ አይነት ጠንጋራ ከቶ ከወዴት ይገኛል,1
የሁለት አለም እናቶች መሽረፍት በአንድ እጁ የአዲስ አበባ አረጋውያን እናቶችን እንጀራ ያጎርሳል …በሌላኛው እጁ ደሞ የወለጋ እናቶችን ቦምብ ያጎርሳል የኢትዮጵያ ህዝብ ሆይ … መች ይሆን የሚገባህ,0
አርቴታ ስራ እንደጀመረ ያስታውቃል,1
ነፍስ ከስጋህ ይላቀቅ የአዱ ገነት ልጅ መሆን ብርቅ እንዴ ደግሞስ አዱ ገነትን ወክላ እንዴ ሚንስትር የሆነችው የተሳለቀችበትን የአማራን ህዝብ ወክላ እንጅ,0
መቼ ይሆን ስለ ኢትዮጵያ መልካም ዜና የምንሰማው,0
የፈጣሪ ያለህ ግን እንዴት ነዉ እንደነሱ ማሰብ የሚቻለው,0
ያቀዱት ሴራ ፨ አብይ ኦነግና እነ ቁዘማ ኢዜማ ያሰቡት ከ ቀናት በፊት እስክንድር ነጋና ባልደራሱ በምርጫዉ አይመዘገቡም አታስቡ በ ውን ቀናት ከ ቀናት ያለው,0
እስክንድር ለፋውል አዲስ ባይሆንም ሞጣ ላይ በሰራው ፋውል ምክንያት ማንነቱ ፍንትው ብሎ በመታየቱ ከጥላቻ መደብሩ ውልቅ እያለ ያለው ሰው የበዛ ሆኖ ታይቶኛል ከባድ በቅቤ ሊታሽ የማይችል ማገ…,0
በሬ ሻኛ ከሰው በላይ ያውላችሁ,1
በጣም ደስ ይላል ይህን መስማት ለውዱ መሪያችን ምስጋና ይድረሰው ከመጀመሪያው ይህን ሀሳም ስላመጣ ሁሌም ከጎኑ ነን,1
የዘንድሮ አሽቃባጮች ለየት ይላሉ በምናቸው እንደሚያስቡም ግራ ያጋባል,0
አሳዛኝ ዜና የቤኒሻንጉል ጉሙዝ ክልል ምክር ቤት የከተማ ልማት ንድግ ኢንዱስትሪ ትራንስፖርትና የፋይናንስ ጉዳዮች ኮሚቴ ሰብሳቢ ክቡር አቶ አብዱልሀይ ሶጃር ዛሬ ከጠዋቱ ወደ ነ…,0
መልካም የሰራ ዘመን ይሁንላቹ ብለናል,1
ብርቱው ወንድሜ thomas jejaw molla እንኳን ተወለድህ ቀሪ ዘመንህ የተባረከ ይሁን,1
ቆንጅዬ ብቻ ለከፋ,0
ተምራ ከልተማርክ ተማራ ከሚበል ሰትማር በንፁህ አእምሮ ብትኖር ይሻለል,1
በጥቂቱ እንዚህን ቁጥሮች ትርጉም ካለወቅ እንኳን ጥብቅና በፍርድቤት ደጃፍ አትለፍ ይህ ማለት እኮ ለኢንጂንር ላይቭ ሎድ ዴድ ሎድ እንዳለማወቅነዉ ለዚህ ደሞ ተሳስተህም ቢሆን በአምስት ኪሎ ደጃፍ እንዳታልፍ,0
ከምርጫ በፊት ሰላምን አረጋግጠን ከዲሞክራሲያዊ መብት በፊት የመኖር መብትን አስከብረን እስክንጨርስ ምርጫው ላልተወሰነ ጊዜ ቢራዘም እላለሁ ሰሚ ካገኘው ቸር እንሰንብት,1
በሱ ቤት አሁን አገር አያስተዳደረ ዩኒቨርስቲዎች ይዘጋሉ ሀይማኖት ቦታዎች ይነዳሉ ተማሪዎች በየቀኑ ይሞታሉ ባለስልጣናት በቤታቸውበስራ ቦታቸውለስራ ሲሄዱ ይገደላሉ ህዝብ ይሳደዳልይፈናቀላል ወንጀለኞች በመንግስት ይጠበቃሉ,0
ደግሞ ደህና ሁን ልበልህ በሚለው ትለይሀለች,0
የምን ፍቃድ ከማን ግራ የሚያጋባ ነገር,0
ኧረ ሰውየ አደብ ግዛእታገላለሁ ብሎ የአስመራ ሴቶች እየተዳራ የስንቱን ገንዘብ ሲበዘብዝ የኖረ ሞራል የሚባል ያልፈጠረበት ሶየ ቢራኑ ማለትስንቱን አምኖት ሊታገል የሄደ ወጣት ሲያስረሽን የኖረ ሶየኧረ ተው,0
ጥሩ ቀማሽ ለማለት,1
ቀሽም እረ ለነገሩ ሳይኖር የሞተው,0
እንድደውም ፕሮፓዛል ፅፈን እርዳታእየጠየቅን መያድ እናቆቁማለን ደግሞ መያድ ተቀጥረን ከፍተኛ ደሞዝ ለማግኘት እንተጋለን እንጂ የወገናችን ጉድለት ውርደት አይታየንም,1
ውይ ጆኒዬ የኔ ወዳጅ የኔ አክባሪ እዛ ስለመለስኩ ያየኸው መስሎኝ እኮ አፉ በለን,1
ምነው ወንበር ላይ ቁጭ ቢል መሀሙድ በጣም እድለኛ አዝማሪ ጤናና ሰላምን እመኝለታለሁ,1
የኔንም ቤት እንደዚ ሞቅ ሞቅ,1
መልካም በአል የኛ ሰው እግዚአብሄር ይጠብቅህ,1
በአሁኑ ሰአት ስለ ቀጣዩ ምርጫ አለማሰብና አለመሳተፍ ለሚቀጥሉት አምስት አመት የበይ ተመልካች መሆን ኢዜማዎች ስራችንን እየሰራን እናንተስ,0
የኔ ድንቅ መሪዬ ዶር አብይ የህዝብህ ኩራት አኮረህኝ በሄድክበት በድል የምትመጣ ለወገነህ ደራሽ ስሆንከደ ኮራሁበህ ተባረክልኝ ሁሌም ከጎንህ ነኝ,1
አብርሀም የእስራኤልም የአህዛብ ሁሉ አባትም ተብሏል,1
ገንዘብ ያለው ሰው ሀይል አለው የአአ ዙሪያ ገበሬ እንዴት መሬቱን ተነጥቆ እንደተበተነ ታቃለህ ሊያውም መሬት የብሄረሰቦች በሚበልበት ሀገር,0
ንፍጣም ተሸክመከው ዙር ጥንብ ርካሽ,0
ብሬ በቃ ንግግሩ እራሱ ምክንያታዊ የሆነ ምርጥ እይታ ከሚገርም ትንታኔ ጋር ማቅረብ የሚችል የፓለቲካ ሰው,1
እርግጥ የአብይ ፋሽስታዊ ስርአት መፍረሱ አይቀርም የሚያናድደኝ ነገር ግን አብይ መንግስቱ የፈረጠጠ እለት,0
በመጥፎዎች ስትከበብ ከመጥፎዎቹም የተሻለውን መጥፎ የምትመርጥበት እድል ብልጠት ይስጥህ,1
እሺ ስምህን ppህን ቀይራ አስራት ወልደየስ የአማራ ጎጠኛ,0
ኤዜማን መ ምርጥ ኢትዮጵያውያን ማዳን,1
ስብርብርሽ ወጥቶ የለ እነዴ አስራ,0
ማመስገን ትልቅነት አክባሪ ክብሩ የበዛ ይሆናል,1
አንተን ማዋራት አለብኝ ስለሁሉም ነገር እባክህ አግኘኝ,1
ተስፋዉ ገና ብዙ አማራን ማረድ ነዉ ጃዋር የተባለ ወንጀለኛ ያጠፋቸዉ ነፍሶች ፍትህ ይሻሉ ከተጠያቂነት ለማሸሽ የሚደረግ ተግባር በብርቱ ትግል እናከሽፈዋለን ይህ ግለሰብ ለፍርድ እንጅ ለምርጫ አይቀርብም,0
ብቻህን አይደለህም የሁለቱ አለመስማማት ወደ ምንፈራዉ ነገር ዉስጥ እንዳይከተን ፈርቻለሁ,0
ኸረ እንዳታስለቅሰኝ አለቃ ያክብርልኝ አምጣው በከባዱ አቀባበል እናደርግለታለን,1
ይቺን ቅዱስ ቀን መዝግበህ ያዛት ባይ ነኝ,1
የፈለገው ትክክለኛ ፓርቲ የኦሮሞን ህዝብ ፍላጎት የማያሟላ ኦሮሞን አይወክልም gtgt የመደመር ቲዮሪ የኦሮሞን ህዝብና ለማ መገርሳን የቀነሰ ወቅቱን ያልጠበቀ የሰለጠነ የጋርዮሽ አስተሳሰብ,0
በፍፁም እውነት አይመስልም,0
ከኔ ሌላ ላሳር የሚለው አክራሪ ቡድን ዶር መሀሪ ታደሰን እምነቱ ጴንጤ ስለሆነ ለምን የባህር ዳር ከንቲባ ሆነ እያሉ በአፄዎቹ ጊዜ የነበረውን አንድ ሀገር አንድ እምነት ቅዠት እያስተጋቡ ይገኛሉ ethiopia amhara bahirdar,0
አሜን የኔ ጌታ,1
alarming news ታዋቂው ፊዚከር ፕሮፌሰር ክራውስ ደቡብ አፍሪካዊ ቡሽሪም ይሁን ካሜሮናዊው ሀበሻ ሚስት ያለው ነብይ ባይ ነኝ ሁለቱም ሌባ ናቸው ይላሉ,0
ቃልቻ ዘፍን ምነው መላቅጡ ጠፋ,0
በየ ሺ አሜን ካልን በሚሊዮን እድል አለን,1
ደህና አሁን ተኛ,1
በእውነት ሆነን የአገራችንን ችግር ፈተን ወደ ምእራፍ እንሻገር ይኼውም ከድህነት መውጣት,1
ወሬኛ ወሀቢ አላማችሁ ኦነጋዊ ፀረ አማራ ፖለቲካ እንደሆነ ተጋልጧል ሲያምርህ ይቀራል እንጂ የአማራን ሙስሊምና መጅሊስን አንዴ ወሎ መጅሊስ አንዴ ቅብርጥሴ ብትል እጃችሁ አይገባም አልተናበብንም የወሀቢያና ኦሮሞ አይዲዎሎጂንም አንቀበልም,0
የኛ ጀግኒት የኛ ኩራት የነካሽው ሁሉ ወርቅ all you do is win ጀግኒት ገና ገና,1
የአማራ የትግራይ ክልል የሀገር ሽማግሌዎች ውይይት,0
asham tv አናርጅ እናውጋ ሙስሊሞች ያንን ተግባራዊ ባደረጉ ጊዜ ውጤታማ ሆነው ነበረ ክፍል s e,1
ወያኔን የናፈቀ ሁላ ምረጥ መንግስት ቀይር ማልቀስ ዋጋ የለውም,0
ስሞትልህ ምን እያደረገች,0
🤣🤣🤣 ከንቱ ነገር ነህእስቲ ሳትጠጣ አስብ,0
በአክሱም ከተማ የሚገኙ ጥንታዊ ህንፃዎች ለከፍተኛ ጉዳት እየተዳረጉ ተባለ,0
እንኳን ለአክሱም ፅዮን ማሪያም አመታዊ ክብረ ባአል አደረሳችሁ ፅዮንን ክበቧት በዙሪያዋም ተመላለሱ መዝ የአክሱሟ ፂዮን ለአገራችን ሰላም ለህዝባችን ፍቅር አንድነት ትስጥልን አሜንን…,1
በሞጣመስጂድ ቃጠሎ የፌዴራል መንግስት ቸልታ ለአማራ ክልል መሪ የልብ ልብ ሰጣቸው ለማንኛውም መናበባችሁ ሳይገበን ቀርተው አይደለም ጊዜ ይጠብቃል ያኔ ለልምምጣችሁ ቦታ አይኖረንም,0
መልካም ነገር ለማድረግ ጊዜ ያጣ ሰዉ መልካም ለመሆንም ጊዜ አይኖረዉም ሪቢንድራት ታጎር,1
መተንፈሻ እስከማይኖር ሰዉ እየጫኑ መስኮቱ እንዳይከፈት በሽቦ በገመድ የሚያስሩ ርጉም ባለታክሲዎች ላይ ደህና መብረቅ የሚያወርድ አምላክ ጠፋ,1
በደርግ ዘመን ሁሉም ነገር ወደ ጦር ግንባር ሲባል እየሰማን አደግን አሁን ደግሞ በኢኮኖሚው ዘርፍ ሁሉም ሀብት ወደ አዲስ አበባ እየተባለ ይሀው አሁን ደግሞ ባለ ሀብቶች ቢሊ…,0
እኛም መዘመን እንፈልጋለን ይላሉ ባለ ሰማያዊ ቀለም ታክሲዎችእውነት ዘመንኛ መሆንን የመሰለ የለም,1
ከዩኒቨርሲቲ ግቢ የሸሹት ሞት መንገድ ላይ አገኛቸው ኧረ የመፍትሄ ያለህ እስከመቼ ሟቾች ቁጥር ብቻ እየሆኑ እንዘልቃለን ዘላቂ መፍትሄ የሚኖረው መቼ,0
ከዚህ በላይ ምን ደስታ አለ በእኩልነት ጥያቂያቹህን እንስማ ህመማቹህን እናክም ስትባል ተሰሚነቴ ቀንሷል ወደ ሰፈሬ ሂጄ ህምምምምም በርቱልኝ አያ የኔዘመን ምርጥ መሪዎች,1
ማሂ የኔ ቆንጆ መልካም ቀን,1
ሀቅ አሁንም እየተጫወተ አንዳንድ ሙዚቃ አይጠገብም እኮ,1
መልካም አዲስ አመት አዲሱ ዘመን የፍቅር የሰላም የብልፅግና የአገራችን ሰላም እየተመኘሁ ለሁሉም ማህበረሰብ እንኳን በሰላም አደረሳቹህ,1
ይሄንን አሀዳዊነት የሚሉት እንደዛ ከሆነ አሀዳዊነት ይለምልም ይደግ ይመንደግ አሀዳዊነት ይህ ከሆነ አዎ አሀዳዊነትን እደግፋለሁ,1
